snapshot_date,meeting_date,rate_range,prob_now,prob_1d,prob_1w,prob_1m,is_most_likely,contract,mid_price,current_target_rate
2026-08-14,2027-10-27,350-375 (Current),21,0,0,0,0,ZQV7,96.0300,350-3750
2026-08-14,2027-10-27,375-400,36.3,0,0,0,1,ZQV7,96.0300,350-3750
2026-08-14,2027-10-27,400-425,27.2,0,0,0,0,ZQV7,96.0300,350-3750
2026-08-14,2027-10-27,425-450,10.8,0,0,0,0,ZQV7,96.0300,350-3750
2026-08-14,2027-10-27,450-475,2.4,0,0,0,0,ZQV7,96.0300,350-3750
2026-08-14,2027-10-27,475-500,0.3,0,0,0,0,ZQV7,96.0300,350-3750
2026-08-15,2026-09-16,350-375 (Current),66.9,66.1,55.6,41.9,1,ZQU6,96.3300,350-37566
2026-08-15,2026-09-16,375-400,33.1,33.9,44.4,50,0,ZQU6,96.3300,350-37566
2026-08-15,2026-09-16,400-425,0,0,0,8,0,ZQU6,96.3300,350-37566
2026-08-15,2026-10-28,350-375 (Current),53.6,51.5,40.8,33.6,1,ZQV6,96.2800,350-37553
2026-08-15,2026-10-28,375-400,39.8,41,47.4,48.4,0,ZQV6,96.2800,350-37553
2026-08-15,2026-10-28,400-425,6.6,7.5,11.8,16.4,0,ZQV6,96.2800,350-37553
2026-08-15,2026-10-28,425-450,0,0,0,1.6,0,ZQV6,96.2800,350-37553
2026-08-15,2026-12-09,350-375 (Current),32.4,34,22.9,21.5,0,ZQZ6,96.1650,350-37532
2026-08-15,2026-12-09,375-400,45.3,44.6,44.5,43.1,1,ZQZ6,96.1650,350-37532
2026-08-15,2026-12-09,400-425,19.8,18.9,27.4,27.9,0,ZQZ6,96.1650,350-37532
2026-08-15,2026-12-09,425-450,2.6,2.5,5.2,6.9,0,ZQZ6,96.1650,350-37532
2026-08-15,2026-12-09,450-475,0,0,0,0.6,0,ZQZ6,96.1650,350-37532
2026-08-15,2027-01-27,350-375 (Current),26.4,28.6,19.2,18.1,0,ZQF7,96.1300,350-37526
2026-08-15,2027-01-27,375-400,42.9,42.9,41,39.6,1,ZQF7,96.1300,350-37526
2026-08-15,2027-01-27,400-425,24.4,23,30.2,30.3,0,ZQF7,96.1300,350-37526
2026-08-15,2027-01-27,425-450,5.8,5.2,8.8,10.3,0,ZQF7,96.1300,350-37526
2026-08-15,2027-01-27,450-475,0.5,0.4,0.8,1.6,0,ZQF7,96.1300,350-37526
2026-08-15,2027-01-27,475-500,0,0,0,0.1,0,ZQF7,96.1300,350-37526
2026-08-15,2027-03-17,350-375 (Current),20.2,22.4,14.3,13.5,0,ZQH7,96.0650,350-37520
2026-08-15,2027-03-17,375-400,39,39.8,35.5,34.1,1,ZQH7,96.0650,350-37520
2026-08-15,2027-03-17,400-425,28.8,27.3,32.9,32.7,0,ZQH7,96.0650,350-37520
2026-08-15,2027-03-17,425-450,10.1,9,14.2,15.4,0,ZQH7,96.0650,350-37520
2026-08-15,2027-03-17,450-475,1.7,1.4,2.8,3.8,0,ZQH7,96.0650,350-37520
2026-08-15,2027-03-17,475-500,0.1,0.1,0.2,0.5,0,ZQH7,96.0650,350-37520
2026-08-15,2027-04-28,350-375 (Current),18.5,21,13.1,12.3,0,ZQJ7,96.0300,350-37518
2026-08-15,2027-04-28,375-400,37.4,38.7,33.7,32.4,1,ZQJ7,96.0300,350-37518
2026-08-15,2027-04-28,400-425,29.7,28.1,33.2,32.8,0,ZQJ7,96.0300,350-37518
2026-08-15,2027-04-28,425-450,11.7,10.2,15.8,16.9,0,ZQJ7,96.0300,350-37518
2026-08-15,2027-04-28,450-475,2.4,1.9,3.8,4.8,0,ZQJ7,96.0300,350-37518
2026-08-15,2027-04-28,475-500,0.2,0.2,0.4,0.8,0,ZQJ7,96.0300,350-37518
2026-08-15,2027-04-28,500-525,0,0,0,0.1,0,ZQJ7,96.0300,350-37518
2026-08-15,2027-06-09,325-350,0,0,0,0.2,0,ZQM7,95.9950,350-37517
2026-08-15,2027-06-09,350-375 (Current),17,19.2,12.3,12.6,0,ZQM7,95.9950,350-37517
2026-08-15,2027-06-09,375-400,35.9,37.2,32.4,32.4,1,ZQM7,95.9950,350-37517
2026-08-15,2027-06-09,400-425,30.3,29,33.2,32.6,0,ZQM7,95.9950,350-37517
2026-08-15,2027-06-09,425-450,13.2,11.7,16.9,16.7,0,ZQM7,95.9950,350-37517
2026-08-15,2027-06-09,450-475,3.2,2.6,4.6,4.7,0,ZQM7,95.9950,350-37517
2026-08-15,2027-06-09,475-500,0.4,0.3,0.6,0.7,0,ZQM7,95.9950,350-37517
2026-08-15,2027-06-09,500-525,0,0,0,0.1,0,ZQM7,95.9950,350-37517
2026-08-15,2027-07-28,325-350,0,0.4,0.3,0.7,0,ZQN7,95.9900,350-37517
2026-08-15,2027-07-28,350-375 (Current),17,19.6,12.7,13.5,0,ZQN7,95.9900,350-37517
2026-08-15,2027-07-28,375-400,35.9,37,32.4,32.4,1,ZQN7,95.9900,350-37517
2026-08-15,2027-07-28,400-425,30.3,28.6,32.8,31.9,0,ZQN7,95.9900,350-37517
2026-08-15,2027-07-28,425-450,13.2,11.5,16.6,16.2,0,ZQN7,95.9900,350-37517
2026-08-15,2027-07-28,450-475,3.2,2.6,4.5,4.6,0,ZQN7,95.9900,350-37517
2026-08-15,2027-07-28,475-500,0.4,0.3,0.6,0.7,0,ZQN7,95.9900,350-37517
2026-08-15,2027-07-28,500-525,0,0,0,0.1,0,ZQN7,95.9900,350-37517
2026-08-15,2027-09-15,325-350,0.6,1.2,1.3,0,0,ZQU7,95.9950,350-3750
2026-08-15,2027-09-15,350-375 (Current),17.7,20.3,14.3,0,0,ZQU7,95.9950,350-3750
2026-08-15,2027-09-15,375-400,35.7,36.7,32.4,0,1,ZQU7,95.9950,350-3750
2026-08-15,2027-09-15,400-425,29.7,27.9,31.5,0,0,ZQU7,95.9950,350-3750
2026-08-15,2027-09-15,425-450,12.8,11.1,15.6,0,0,ZQU7,95.9950,350-3750
2026-08-15,2027-09-15,450-475,3.1,2.5,4.2,0,0,ZQU7,95.9950,350-3750
2026-08-15,2027-09-15,475-500,0.4,0.3,0.6,0,0,ZQU7,95.9950,350-3750
2026-08-15,2027-10-27,325-350,1.4,0,0,0,0,ZQV7,96.0000,350-3751
2026-08-15,2027-10-27,350-375 (Current),18.5,0,0,0,0,ZQV7,96.0000,350-3751
2026-08-15,2027-10-27,375-400,35.4,0,0,0,1,ZQV7,96.0000,350-3751
2026-08-15,2027-10-27,400-425,28.9,0,0,0,0,ZQV7,96.0000,350-3751
2026-08-15,2027-10-27,425-450,12.4,0,0,0,0,ZQV7,96.0000,350-3751
2026-08-15,2027-10-27,450-475,3,0,0,0,0,ZQV7,96.0000,350-3751
2026-08-15,2027-10-27,475-500,0.4,0,0,0,0,ZQV7,96.0000,350-3751
